27.07.2016,647.95
26.07.2016,644.07
25.07.2016,649.12
24.07.2016,648.97
23.07.2016,645.49
22.07.2016,651.31
21.07.2016,655.47
20.07.2016,660.41
19.07.2016,661.09
18.07.2016,667.46
17.07.2016,660.83
16.07.2016,653.77
15.07.2016,652.92
14.07.2016,647.27
13.07.2016,653.81
12.07.2016,650.24
11.07.2016,639.63
10.07.2016,636.88
09.07.2016,641.87
08.07.2016,636.98
07.07.2016,631.51
06.07.2016,659.12
05.07.2016,659.3
04.07.2016,654.59
03.07.2016,660.87
02.07.2016,672.61
01.07.2016,661.79
30.06.2016,641.25
29.06.2016,624.92
28.06.2016,635.31
27.06.2016,627.13
26.06.2016,626.1
25.06.2016,655.67
24.06.2016,637.5
23.06.2016,572.91
22.06.2016,627.7
21.06.2016,658.62
20.06.2016,722.08
19.06.2016,729.49
18.06.2016,723.49
17.06.2016,720.95
16.06.2016,714.69
15.06.2016,660.5
14.06.2016,663.42
13.06.2016,664.04
12.06.2016,617.74
11.06.2016,566.19
10.06.2016,558.87
09.06.2016,559.67
08.06.2016,558
07.06.2016,565.51
06.06.2016,567.36
05.06.2016,563.68
04.06.2016,562.25
03.06.2016,547.71
02.06.2016,533.53
01.06.2016,529.52
31.05.2016,533.25
30.05.2016,530.85
29.05.2016,522.4
28.05.2016,495.41
27.05.2016,469.97
26.05.2016,449.96
25.05.2016,448.43
24.05.2016,446.16
23.05.2016,440.06
22.05.2016,441.27
21.05.2016,442.3
20.05.2016,440.17
19.05.2016,446.53
18.05.2016,450.14
17.05.2016,448.07
16.05.2016,449.09
15.05.2016,449.61
14.05.2016,447.66
13.05.2016,445.78
12.05.2016,441.34
11.05.2016,442.97
10.05.2016,446.8
09.05.2016,448.81
08.05.2016,448.03
07.05.2016,447.14
06.05.2016,440.43
05.05.2016,433.78
04.05.2016,429.58
03.05.2016,428.21
02.05.2016,428.78
01.05.2016,435.1
30.04.2016,436.84
29.04.2016,435.48
28.04.2016,432.53
27.04.2016,448.34
26.04.2016,454.32
25.04.2016,449.41
24.04.2016,445.58
23.04.2016,439.15
22.04.2016,436.87
21.04.2016,432.97
20.04.2016,425.63
19.04.2016,416.45
18.04.2016,415.48
17.04.2016,417.48
16.04.2016,418.95
15.04.2016,415.34
14.04.2016,411.14
13.04.2016,409.93
12.04.2016,407.21
11.04.2016,404.5
10.04.2016,402.64
09.04.2016,400.31
08.04.2016,404.95
07.04.2016,405.25
06.04.2016,406.75
05.04.2016,406.1
04.04.2016,404.6
03.04.2016,405.07
02.04.2016,404.84
01.04.2016,401.74
31.03.2016,403.19
30.03.2016,402.88
29.03.2016,408.69
28.03.2016,414.78
27.03.2016,413.51
26.03.2016,411.34
25.03.2016,410.83
24.03.2016,409.94
23.03.2016,409.78
22.03.2016,407.74
21.03.2016,400.66
20.03.2016,401.58
19.03.2016,398.83
18.03.2016,404.63
17.03.2016,410.75
16.03.2016,414.1
15.03.2016,413.51
14.03.2016,410.79
13.03.2016,408.37
12.03.2016,409.67
11.03.2016,415.98
10.03.2016,412.63
09.03.2016,414.06
08.03.2016,413.57
07.03.2016,409.42
06.03.2016,402.79
05.03.2016,402.39
04.03.2016,419.61
03.03.2016,420.65
02.03.2016,432.93
01.03.2016,435.51
29.02.2016,436.69
28.02.2016,430.2
27.02.2016,432.41
26.02.2016,423.56
25.02.2016,420.65
24.02.2016,419.33
23.02.2016,426.49
22.02.2016,436.33
21.02.2016,434.99
20.02.2016,427.2
19.02.2016,417.02
18.02.2016,417.66
17.02.2016,411.8
16.02.2016,399.61
15.02.2016,398.39
14.02.2016,391.53
13.02.2016,381.44
12.02.2016,373.98
11.02.2016,369.41
10.02.2016,371.64
09.02.2016,366.38
08.02.2016,373.71
07.02.2016,375.69
06.02.2016,375.15
05.02.2016,386.29
04.02.2016,379.63
03.02.2016,378.76
02.02.2016,384.14
01.02.2016,382.75
31.01.2016,389.45
30.01.2016,389.15
29.01.2016,385.49
28.01.2016,392.18
27.01.2016,403.36
26.01.2016,402.67
25.01.2016,403.34
24.01.2016,404.74
23.01.2016,396.03
22.01.2016,400.65
21.01.2016,417.82
20.01.2016,396.21
19.01.2016,387.07
18.01.2016,386.66
17.01.2016,386.47
16.01.2016,372.91
15.01.2016,403.9
14.01.2016,434.76
13.01.2016,433.43
12.01.2016,449.21
11.01.2016,448.83
10.01.2016,444.09
09.01.2016,449.62
08.01.2016,454.35
07.01.2016,448.37
06.01.2016,435.35
05.01.2016,436.27
04.01.2016,432.82
03.01.2016,431.33
02.01.2016,435.21
01.01.2016,433.67
31.12.2015,427.05
30.12.2015,425.91
29.12.2015,423.35
28.12.2015,420.63
27.12.2015,414.13
26.12.2015,425.36
25.12.2015,450.53
24.12.2015,449.39
23.12.2015,438.04
22.12.2015,435.52
21.12.2015,434.86
20.12.2015,451.41
19.12.2015,460.63
18.12.2015,457.95
17.12.2015,453.38
16.12.2015,452.55
15.12.2015,452.6
14.12.2015,433.43
13.12.2015,429.6
12.12.2015,425.59
11.12.2015,426.19
10.12.2015,411.93
09.12.2015,412.82
08.12.2015,394.87
07.12.2015,394.25
06.12.2015,393.39
05.12.2015,374.75
04.12.2015,362.04
03.12.2015,364.63
02.12.2015,364.4
01.12.2015,378.5
30.11.2015,387.77
29.11.2015,373.22
28.11.2015,366.95
27.11.2015,366.16
26.11.2015,351.21
25.11.2015,331.33
24.11.2015,329.29
23.11.2015,330.4
22.11.2015,332.02
21.11.2015,331.98
20.11.2015,326.72
19.11.2015,337.14
18.11.2015,341.4
17.11.2015,339.8
16.11.2015,325.38
15.11.2015,331.2
14.11.2015,336.81
13.11.2015,336.37
12.11.2015,328.66
11.11.2015,317.98
10.11.2015,368.84
09.11.2015,377.64
08.11.2015,385.83
07.11.2015,386.15
06.11.2015,373.98
05.11.2015,398.55
04.11.2015,443.5
03.11.2015,379.29
02.11.2015,331.74
01.11.2015,314.62
31.10.2015,319.85
30.10.2015,321.75
29.10.2015,307.06
28.10.2015,299.16
27.10.2015,289.11
26.10.2015,280.27
25.10.2015,284.02
24.10.2015,274.16
23.10.2015,269.59
22.10.2015,264.95
21.10.2015,258.56
20.10.2015,257.23
19.10.2015,253.16
18.10.2015,255.41
17.10.2015,257.49
16.10.2015,249.15
15.10.2015,243.88
14.10.2015,241.26
13.10.2015,238.96
12.10.2015,239.18
11.10.2015,239.33
10.10.2015,237.58
09.10.2015,237.08
08.10.2015,237.66
07.10.2015,240.37
06.10.2015,237.35
05.10.2015,234.35
04.10.2015,234.29
03.10.2015,233.49
02.10.2015,232.76
01.10.2015,233.24
30.09.2015,232.44
29.09.2015,233.25
28.09.2015,232.56
27.09.2015,230.41
26.09.2015,231.32
25.09.2015,231.56
24.09.2015,228.82
23.09.2015,227.11
22.09.2015,224.48
21.09.2015,222.88
20.09.2015,225.89
19.09.2015,226.17
18.09.2015,227.42
17.09.2015,224.71
16.09.2015,224.09
15.09.2015,226.01
14.09.2015,223.17
13.09.2015,227.43
12.09.2015,233.7
11.09.2015,234.74
10.09.2015,234.28
09.09.2015,236.78
08.09.2015,238.64
07.09.2015,235.22
06.09.2015,233.74
05.09.2015,227.08
04.09.2015,224.86
03.09.2015,224.23
02.09.2015,221.75
01.09.2015,221.3
31.08.2015,222.05
30.08.2015,221.68
29.08.2015,223.34
28.08.2015,219.6
27.08.2015,218.33
26.08.2015,214.61
25.08.2015,201.7
24.08.2015,207.79
23.08.2015,218.15
22.08.2015,219.84
21.08.2015,223.72
20.08.2015,224.36
19.08.2015,226.83
18.08.2015,251.16
17.08.2015,253.58
16.08.2015,254.72
15.08.2015,261.01
14.08.2015,259.85
13.08.2015,260.4
12.08.2015,263.44
11.08.2015,264.08
10.08.2015,261.77
09.08.2015,259.98
08.08.2015,271.57
07.08.2015,276.07
06.08.2015,276.52
05.08.2015,278.65
04.08.2015,278.53
03.08.2015,275.19
02.08.2015,272.47
01.08.2015,273.71
31.07.2015,277.54
30.07.2015,280.37
29.07.2015,282.82
28.07.2015,284.29
27.07.2015,280.93
26.07.2015,280.57
25.07.2015,278.45
24.07.2015,272.14
23.07.2015,267.51
22.07.2015,266.61
21.07.2015,268.96
20.07.2015,267.64
19.07.2015,265.11
18.07.2015,267.32
17.07.2015,267.2
16.07.2015,270.75
15.07.2015,277.6
14.07.2015,275.72
13.07.2015,279.05
12.07.2015,286.77
11.07.2015,274.43
10.07.2015,264.9
09.07.2015,257.03
08.07.2015,255.39
07.07.2015,254.72
06.07.2015,256.66
05.07.2015,249.58
04.07.2015,243.89
03.07.2015,241.99
02.07.2015,243.92
01.07.2015,246.35
30.06.2015,246.31
29.06.2015,235.69
28.06.2015,234.9
27.06.2015,231.58
26.06.2015,228.35
25.06.2015,228.7
24.06.2015,228.76
23.06.2015,230.03
22.06.2015,227.35
21.06.2015,225.89
20.06.2015,224.55
19.06.2015,228.82
18.06.2015,230.29
17.06.2015,232.56
16.06.2015,226.21
15.06.2015,219.81
14.06.2015,218.14
13.06.2015,215.75
12.06.2015,215.84
11.06.2015,216.04
10.06.2015,215.86
09.06.2015,215.52
08.06.2015,211.22
07.06.2015,212.66
06.06.2015,213.12
05.06.2015,212.19
04.06.2015,212.04
03.06.2015,212.91
02.06.2015,211.06
01.06.2015,215.48
31.05.2015,219.85
30.05.2015,221.83
29.05.2015,224.53
28.05.2015,225.35
27.05.2015,226.98
26.05.2015,226.43
25.05.2015,226.27
24.05.2015,227.21
23.05.2015,226.8
22.05.2015,224.21
21.05.2015,221.52
20.05.2015,219.82
19.05.2015,218.79
18.05.2015,219.25
17.05.2015,218.65
16.05.2015,219.06
15.05.2015,218.7
14.05.2015,223.01
13.05.2015,223.9
12.05.2015,226.14
11.05.2015,226.37
10.05.2015,225.98
09.05.2015,226.43
08.05.2015,223.53
07.05.2015,215.04
06.05.2015,217.07
05.05.2015,220.08
04.05.2015,225.06
03.05.2015,224.75
02.05.2015,220.26
01.05.2015,220.65
30.04.2015,218.11
29.04.2015,214.39
28.04.2015,217.26
27.04.2015,212.22
26.04.2015,209.93
25.04.2015,219.85
24.04.2015,223.15
23.04.2015,225.96
22.04.2015,228.73
21.04.2015,217.59
20.04.2015,215.05
19.04.2015,214.81
18.04.2015,213.62
17.04.2015,215.36
16.04.2015,219.2
15.04.2015,215.29
14.04.2015,215.98
13.04.2015,228.69
12.04.2015,232.88
11.04.2015,232.27
10.04.2015,233.84
09.04.2015,238.55
08.04.2015,241.8
07.04.2015,246.1
06.04.2015,247.38
05.04.2015,244.67
04.04.2015,242.63
03.04.2015,242.94
02.04.2015,239.94
01.04.2015,236.91
31.03.2015,239.41
30.03.2015,237.72
29.03.2015,236.89
28.03.2015,243.16
27.03.2015,239.15
26.03.2015,240.68
25.03.2015,236.09
24.03.2015,247.55
23.03.2015,259.64
22.03.2015,257
21.03.2015,255.28
20.03.2015,256.88
19.03.2015,256.05
18.03.2015,271.85
17.03.2015,292.42
16.03.2015,294.03
15.03.2015,287.04
14.03.2015,285.71
13.03.2015,293.35
12.03.2015,296.4
11.03.2015,295.86
10.03.2015,293.03
09.03.2015,278.45
08.03.2015,272.29
07.03.2015,269.82
06.03.2015,268.63
05.03.2015,263.84
04.03.2015,269.03
03.03.2015,264.84
02.03.2015,251.55
01.03.2015,241.22
28.02.2015,241.71
27.02.2015,238.86
26.02.2015,226.25
25.02.2015,226.96
24.02.2015,227.88
23.02.2015,224.78
22.02.2015,228.11
21.02.2015,230.87
20.02.2015,229.02
19.02.2015,226.31
18.02.2015,226.05
17.02.2015,223.87
16.02.2015,218.77
15.02.2015,233.16
14.02.2015,229.42
13.02.2015,216.44
12.02.2015,205.85
11.02.2015,206.01
10.02.2015,203.44
09.02.2015,205
08.02.2015,209.13
07.02.2015,210
06.02.2015,204.53
05.02.2015,206.07
04.02.2015,209.4
03.02.2015,219.52
02.02.2015,210.8
01.02.2015,202.44
31.01.2015,210.44
30.01.2015,214.07
29.01.2015,213.91
28.01.2015,229.24
27.01.2015,235.25
26.01.2015,252.49
25.01.2015,219.15
24.01.2015,209.43
23.01.2015,202.24
22.01.2015,202.27
21.01.2015,186.5
20.01.2015,185.1
19.01.2015,186.08
18.01.2015,177.73
17.01.2015,173.52
16.01.2015,182.29
15.01.2015,210.87
14.01.2015,202.64
13.01.2015,245.6
12.01.2015,274.45
11.01.2015,278.24
10.01.2015,285.43
09.01.2015,290.18
08.01.2015,294.94
07.01.2015,292.83
06.01.2015,280.73
05.01.2015,274.25
04.01.2015,277
03.01.2015,305.48
02.01.2015,315.16
01.01.2015,316.07
31.12.2014,313.09
30.12.2014,312.11
29.12.2014,313.94
28.12.2014,314.07
27.12.2014,317.16
26.12.2014,320.3
25.12.2014,316.88
24.12.2014,326.72
23.12.2014,330.11
22.12.2014,323.98
21.12.2014,320.34
20.12.2014,320.12
19.12.2014,308.54
18.12.2014,306.33
17.12.2014,314.75
16.12.2014,324.01
15.12.2014,337.16
14.12.2014,337.7
13.12.2014,337.07
12.12.2014,339.57
11.12.2014,341.85
10.12.2014,339.88
09.12.2014,344.61
08.12.2014,362.03
07.12.2014,368.64
06.12.2014,367
05.12.2014,365.29
04.12.2014,364.74
03.12.2014,370.08
02.12.2014,371.03
01.12.2014,367.6
30.11.2014,366.18
29.11.2014,365.9
28.11.2014,357.41
27.11.2014,359.35
26.11.2014,359.02
25.11.2014,370.28
24.11.2014,363.21
23.11.2014,349.49
22.11.2014,346.23
21.11.2014,340.93
20.11.2014,351.5
19.11.2014,364.1
18.11.2014,366.34
17.11.2014,382.38
16.11.2014,368.51
15.11.2014,371.84
14.11.2014,381.47
13.11.2014,415.58
12.11.2014,381.8
11.11.2014,354.91
10.11.2014,353.74
09.11.2014,339.16
08.11.2014,333.49
07.11.2014,334.09
06.11.2014,333.23
05.11.2014,325.97
04.11.2014,315.68
03.11.2014,317.81
02.11.2014,313.92
01.11.2014,318.15
31.10.2014,329.28
30.10.2014,324.03
29.10.2014,331.82
28.10.2014,338.45
27.10.2014,337.57
26.10.2014,335.55
25.10.2014,334.21
24.10.2014,341.66
23.10.2014,352.23
22.10.2014,366.88
21.10.2014,366.68
20.10.2014,362.68
19.10.2014,370.3
18.10.2014,365.72
17.10.2014,360.24
16.10.2014,366.57
15.10.2014,372.99
14.10.2014,383.73
13.10.2014,360.47
12.10.2014,347.71
11.10.2014,345.58
10.10.2014,347.25
09.10.2014,346.81
08.10.2014,323.3
07.10.2014,317.49
06.10.2014,312.47
05.10.2014,307.65
04.10.2014,335.98
03.10.2014,357.43
02.10.2014,363.09
01.10.2014,368.56
30.09.2014,363.68
29.09.2014,360.38
28.09.2014,373.49
27.09.2014,382.94
26.09.2014,386.35
25.09.2014,391.09
24.09.2014,403.22
23.09.2014,384.27
22.09.2014,378.45
21.09.2014,377.63
20.09.2014,386.08
19.09.2014,382.03
18.09.2014,411.99
17.09.2014,433.58
16.09.2014,440.19
15.09.2014,446.29
14.09.2014,446.14
13.09.2014,446.82
12.09.2014,444.78
11.09.2014,448.03
10.09.2014,450.51
09.09.2014,440.32
08.09.2014,444.2
07.09.2014,452.33
06.09.2014,451.57
05.09.2014,452.51
04.09.2014,450.36
03.09.2014,439.37
02.09.2014,439.33
01.09.2014,440.67
31.08.2014,449.97
30.08.2014,462.93
29.08.2014,466.06
28.08.2014,467.66
27.08.2014,470.96
26.08.2014,465.48
25.08.2014,460.94
24.08.2014,461.46
23.08.2014,460.35
22.08.2014,468.32
21.08.2014,473.5
20.08.2014,445.29
19.08.2014,428.68
18.08.2014,429.38
17.08.2014,454.63
16.08.2014,451.71
15.08.2014,457.59
14.08.2014,472.73
13.08.2014,502.64
12.08.2014,517.88
11.08.2014,531.11
10.08.2014,534.23
09.08.2014,533.65
08.08.2014,537.49
07.08.2014,532.73
06.08.2014,531.58
05.08.2014,533.28
04.08.2014,532.75
03.08.2014,530.28
02.08.2014,535.07
01.08.2014,536.7
31.07.2014,520.75
30.07.2014,525.93
29.07.2014,530.4
28.07.2014,528.93
27.07.2014,539.15
26.07.2014,539.86
25.07.2014,544.02
24.07.2014,551.03
23.07.2014,560.42
22.07.2014,561.01
21.07.2014,558.34
20.07.2014,559.76
19.07.2014,561.07
18.07.2014,559.93
17.07.2014,555.13
16.07.2014,555.08
15.07.2014,557.28
14.07.2014,555.11
13.07.2014,560.75
12.07.2014,562.59
11.07.2014,555.38
10.07.2014,552.61
09.07.2014,557.26
08.07.2014,557.72
07.07.2014,561.48
06.07.2014,567.31
05.07.2014,564.34
04.07.2014,570.82
03.07.2014,576.07
02.07.2014,574.88
01.07.2014,577.65
30.06.2014,551.38
29.06.2014,534.03
28.06.2014,534.54
27.06.2014,533.75
26.06.2014,523.01
25.06.2014,512.3
24.06.2014,529.44
23.06.2014,531.42
22.06.2014,538.86
21.06.2014,531.68
20.06.2014,531.35
19.06.2014,543.08
18.06.2014,547.26
17.06.2014,539.23
16.06.2014,536.57
15.06.2014,511.48
14.06.2014,521.92
13.06.2014,539.57
12.06.2014,561.99
11.06.2014,581.38
10.06.2014,587.08
09.06.2014,582.93
08.06.2014,586.26
07.06.2014,583.3
06.06.2014,587.06
05.06.2014,581.47
04.06.2014,575.87
03.06.2014,593.14
02.06.2014,570.43
01.06.2014,576.46
31.05.2014,552.39
30.05.2014,534.84
29.05.2014,508.78
28.05.2014,513.68
27.05.2014,514.51
26.05.2014,519.34
25.05.2014,500.65
24.05.2014,466.52
23.05.2014,472.99
22.05.2014,454.29
21.05.2014,438.77
20.05.2014,414.14
19.05.2014,397.95
18.05.2014,399.17
17.05.2014,400.9
16.05.2014,399.78
15.05.2014,398.48
14.05.2014,394.66
13.05.2014,391.42
12.05.2014,390.67
11.05.2014,394.53
10.05.2014,399.95
09.05.2014,395.48
08.05.2014,389.95
07.05.2014,382.52
06.05.2014,376.08
05.05.2014,380.31
04.05.2014,381.85
03.05.2014,387.38
02.05.2014,394.77
01.05.2014,399.72
30.04.2014,392.6
29.04.2014,392.3
28.04.2014,384.35
27.04.2014,398.33
26.04.2014,402.26
25.04.2014,408.67
24.04.2014,432.52
23.04.2014,433.08
22.04.2014,437.68
21.04.2014,442.76
20.04.2014,443.47
19.04.2014,434.01
18.04.2014,429
17.04.2014,445.99
16.04.2014,455.11
15.04.2014,428.78
14.04.2014,391.95
13.04.2014,365.12
12.04.2014,373.09
11.04.2014,353.87
10.04.2014,358.8
09.04.2014,396.41
08.04.2014,398.87
07.04.2014,404.41
06.04.2014,410.34
05.04.2014,402.92
04.04.2014,394.59
03.04.2014,385.46
02.04.2014,413.46
01.04.2014,408.7
31.03.2014,405.84
30.03.2014,418.12
29.03.2014,442.24
28.03.2014,445.56
27.03.2014,481.04
26.03.2014,513.81
25.03.2014,510.95
24.03.2014,497.53
23.03.2014,499.37
22.03.2014,499.15
21.03.2014,514.61
20.03.2014,520.02
19.03.2014,537.33
18.03.2014,536.44
17.03.2014,543.26
16.03.2014,550.16
15.03.2014,554.31
14.03.2014,548.46
13.03.2014,558.41
12.03.2014,553.47
11.03.2014,554.93
10.03.2014,550.2
09.03.2014,559.57
08.03.2014,542.86
07.03.2014,553.98
06.03.2014,581.13
05.03.2014,587.4
04.03.2014,591.47
03.03.2014,583.53
02.03.2014,490.05
01.03.2014,499.62
28.02.2014,487.93
27.02.2014,516.82
26.02.2014,520.24
25.02.2014,475.6
24.02.2014,490.92
23.02.2014,543.38
22.02.2014,533.64
21.02.2014,509.65
20.02.2014,501.46
19.02.2014,556.13
18.02.2014,557.97
17.02.2014,562.51
16.02.2014,551.26
15.02.2014,583.23
14.02.2014,593.85
13.02.2014,551.08
12.02.2014,593.43
11.02.2014,601.29
10.02.2014,608.71
09.02.2014,618.59
08.02.2014,610.68
07.02.2014,651.39
06.02.2014,706.55
05.02.2014,740.95
04.02.2014,750.49
03.02.2014,744.62
02.02.2014,749.95
01.02.2014,757.79
31.01.2014,748.86
30.01.2014,728.91
29.01.2014,741.86
28.01.2014,734.84
27.01.2014,692.98
26.01.2014,758.79
25.01.2014,733.12
24.01.2014,705.14
23.01.2014,735.85
22.01.2014,754.15
21.01.2014,766.3
20.01.2014,771.21
19.01.2014,772.42
18.01.2014,742
17.01.2014,732.41
16.01.2014,747.64
15.01.2014,773.22
14.01.2014,748
13.01.2014,750.8
12.01.2014,735.07
11.01.2014,775.35
10.01.2014,814.39
09.01.2014,755.7
08.01.2014,753.73
07.01.2014,766.35
06.01.2014,828.63
05.01.2014,880.32
04.01.2014,767.07
03.01.2014,722.62
02.01.2014,722.38
01.01.2014,659.77
31.12.2013,668.42
30.12.2013,648.87
29.12.2013,653.02
28.12.2013,637.46
27.12.2013,651.63
26.12.2013,667.95
25.12.2013,626.55
24.12.2013,589.92
23.12.2013,580.59
22.12.2013,562.6
21.12.2013,569.94
20.12.2013,549.83
19.12.2013,604.77
18.12.2013,523.84
17.12.2013,424.99
16.12.2013,605.52
15.12.2013,722.91
14.12.2013,742.84
13.12.2013,790.12
12.12.2013,820.17
11.12.2013,781.29
10.12.2013,836.55
09.12.2013,832.46
08.12.2013,795.51
07.12.2013,708.16
06.12.2013,610.78
05.12.2013,913.18
04.12.2013,878.59
03.12.2013,986.77
02.12.2013,951.86
01.12.2013,937.2
30.11.2013,1’000.1700
29.11.2013,1’072.7500
28.11.2013,1’023.2400
27.11.2013,919.18
26.11.2013,824.51
25.11.2013,772
24.11.2013,765.62
23.11.2013,738.35
22.11.2013,815.06
21.11.2013,692.18
20.11.2013,618.77
19.11.2013,517.51
18.11.2013,737.36
17.11.2013,545
16.11.2013,440.6
15.11.2013,402.9
14.11.2013,392.3
13.11.2013,389.3
12.11.2013,351.72
11.11.2013,346.65
10.11.2013,312.86
09.11.2013,311.58
08.11.2013,343.12
07.11.2013,289.92
06.11.2013,266.36
05.11.2013,235.12
04.11.2013,212.86
03.11.2013,197.49
02.11.2013,188.49
01.11.2013,189.81
31.10.2013,186.07
30.10.2013,183.22
29.10.2013,183.89
28.10.2013,180.77
27.10.2013,179.76
26.10.2013,174.92
25.10.2013,158.59
24.10.2013,161.17
23.10.2013,175.11
22.10.2013,187.51
21.10.2013,175.49
20.10.2013,164.93
19.10.2013,153.01
18.10.2013,151.65
17.10.2013,140.05
16.10.2013,134.64
15.10.2013,132.04
14.10.2013,132.26
13.10.2013,127.59
12.10.2013,124.7
11.10.2013,121.82
10.10.2013,118.94
09.10.2013,118.55
08.10.2013,118.47
07.10.2013,114.37
06.10.2013,115.89
05.10.2013,115.44
04.10.2013,115.25
03.10.2013,116.22
02.10.2013,109.27
01.10.2013,120.33
30.09.2013,120.89
29.09.2013,120.44
28.09.2013,123.3
27.09.2013,119.59
26.09.2013,118.57
25.09.2013,116.24
24.09.2013,116.13
23.09.2013,114.57
22.09.2013,115.61
21.09.2013,115.58
20.09.2013,115.95
19.09.2013,117.62
18.09.2013,119.47
17.09.2013,121.93
16.09.2013,120.96
15.09.2013,120.11
14.09.2013,119.26
13.09.2013,118.76
12.09.2013,124.34
11.09.2013,123.54
10.09.2013,120.89
09.09.2013,117.2
08.09.2013,118.22
07.09.2013,112.54
06.09.2013,115.36
05.09.2013,112.75
04.09.2013,119.42
03.09.2013,124.4
02.09.2013,132.0393
01.09.2013,131
31.08.2013,127
30.08.2013,120
29.08.2013,117.3421
28.08.2013,115.6279
27.08.2013,113.6225
26.08.2013,113.2015
25.08.2013,106.5638
24.08.2013,107.5196
22.08.2013,113.6797
21.08.2013,113
20.08.2013,107.6077
15.08.2013,105.2
13.08.2013,93.8338
10.08.2013,97.133
09.08.2013,99.7693
08.08.2013,99.4238
07.08.2013,100.321
06.08.2013,97.2945
04.08.2013,98.4383
03.08.2013,98.3296
01.08.2013,100
31.07.2013,95.3404
30.07.2013,93.5577
29.07.2013,93.0494
27.07.2013,91.9922
26.07.2013,91.3072
25.07.2013,88.1713
24.07.2013,87.1475
23.07.2013,87.6273
19.07.2013,87.6436
18.07.2013,92.0573
04.07.2013,69.0474
